Ancient Greek Verse Data
Code Repo: https://github.com/QuantitativeCriticismLab/greek-genre-classification.git,Corpus: https://github.com/timgianitsos/tesserae.git,Code commit: 42fe37028967abbe15270d3e021bcfb3848ecdc8,Corpus commit: 60a0b5c14f1ecc6269607eb9f426d7e8abb92fd0,Project: https://www.qcrit.org,Author: Tim Gianitsos,Note: Frequencies are per-character
file name,freq_allos,freq_autos,freq_circumstantial_markers,freq_conditional_markers,freq_conjunction,freq_demonstrative,freq_hina,freq_hopos,freq_indefinite_pronoun_in_non_interrogative_sentence,freq_interrogatives,freq_men,freq_particles,freq_personal_pronouns,freq_reflexive,freq_sentence_with_relative_clause,freq_sentences_with_vocative_omega,freq_superlative,freq_temporal_causal_markers,freq_ws,freq_wste_not_preceded_by_eta,mean_length_relative_clause,mean_sentence_length,variance_of_sentence_length
homer.iliad.part.16.tess,0.00029660388551090017,0.0008403776756142172,0.00037075485688862526,0.0004943398091848336,0.007464531118690988,0.00022245291413317515,4.943398091848337e-05,0.0,0.00038375930616317447,0.049107142857142856,0.001260566513421326,0.013767363685797618,0.0016807553512284345,0.0,0.39285714285714285,0.013392857142857142,0.0001235849522962084,0.001013396608828909,0.0005684907805625587,0.0,47.30508474576271,180.61607142857142,14701.236527423476
homer.iliad.part.17.tess,0.00033894475200542314,0.001101570444017625,0.00016947237600271157,0.0005931533160094904,0.00909501751214552,0.0001977177720031635,8.473618800135579e-05,5.6490792000903855e-05,0.0007689805093017065,0.05847953216374269,0.0010450796520167212,0.013557790080216925,0.0012710428200203366,0.0,0.4502923976608187,0.029239766081871343,0.00014122698000225962,0.0008191164840131059,0.0002542085640040673,0.0,46.96116504854369,207.04093567251462,17169.758558188845
homer.iliad.part.18.tess,0.0004861448711716091,0.0007292173067574137,0.0005903187721369539,0.0003819709702062643,0.007951941107021321,0.00013889853462045976,6.944926731022988e-05,0.0,0.0006656312402928778,0.0658682634730539,0.0019445794846864365,0.014862143204389194,0.002222376553927356,0.0,0.38922155688622756,0.0,0.00013889853462045976,0.0012153621779290229,0.0003819709702062643,0.0,40.70652173913044,172.4431137724551,8236.294668148741
homer.iliad.part.19.tess,0.0005506332282124443,0.0007508634930169695,0.0002502878310056565,0.000500575662011313,0.008710016518996846,0.0006006907944135756,0.0003504029634079191,0.0,0.0008253378726916331,0.05084745762711865,0.0017520148170395956,0.013615658006707713,0.0025529358762576963,0.0,0.3644067796610169,0.01694915254237288,0.0001001151324022626,0.0009510937578214948,0.000500575662011313,0.0,46.310344827586206,169.29661016949152,8790.547615627693
homer.iliad.part.2.tess,0.0004958472790380563,0.0005950167348456676,0.0001487541837114169,0.0004214701871823478,0.01075988595512582,0.00024792363951902817,9.916945580761126e-05,2.4792363951902815e-05,0.0005076786394212463,0.029239766081871343,0.0012148258336432379,0.011230940870211975,0.0011404487417875295,0.0,0.5672514619883041,0.029239766081871343,0.0001487541837114169,0.000669393826701376,0.00032230073137473657,0.0,50.21739130434783,235.87719298245614,24774.096029547538
homer.iliad.part.20.tess,0.000382766979968528,0.0006379449666142135,0.0005103559732913708,0.0005103559732913708,0.008038106579339089,0.0005528856377323183,0.00017011865776379024,4.252966444094756e-05,0.0006363636363636364,0.07633587786259542,0.001531067919874112,0.013737081614426062,0.0017011865776379025,0.0,0.4122137404580153,0.0,0.00029770765108663293,0.0011483009399055842,0.00029770765108663293,0.0,43.42168674698795,179.4885496183206,11872.570479575781
homer.iliad.part.21.tess,0.0003832886163280951,0.0007665772326561902,0.00020906651799714276,0.00045297745566047595,0.007700616746228092,0.00045297745566047595,0.0001742220983309523,6.968883933238092e-05,0.0005257623554153522,0.0896551724137931,0.0012543991079828566,0.014251367643471898,0.0027527091536290464,0.0,0.5103448275862069,0.013793103448275862,3.484441966619046e-05,0.0011498658489842851,0.0006620439736576187,0.0,41.932203389830505,197.9241379310345,11934.414934601662
homer.iliad.part.22.tess,0.0005378123448618236,0.0007446632467317558,4.137018037398643e-05,0.0007860334271057422,0.008770478239285123,0.0007032930663577693,0.00012411054112195928,0.0,0.0008278867102396514,0.049586776859504134,0.0012411054112195928,0.0140244911467814,0.003723316233658779,0.0,0.45454545454545453,0.01652892561983471,0.00024822108224391857,0.0012824755915935794,0.0006205527056097964,0.0,43.752941176470586,199.76859504132233,13366.524964141796
homer.iliad.part.23.tess,0.0005457867634844926,0.0010441138084051162,0.0004508673263567547,0.0004508673263567547,0.007285066799553879,0.00047459718563868915,0.0001661090149735412,0.0,0.0003856165043863877,0.02100840336134454,0.0015661707126076742,0.015044730784746446,0.0018509290239908877,0.0,0.3907563025210084,0.01680672268907563,0.00021356873353741012,0.0007356256377399682,0.00047459718563868915,0.0,39.51937984496124,177.06302521008402,11869.336363957345
homer.iliad.part.24.tess,0.0006042772318848195,0.0010509169250170773,0.0005254584625085387,0.0004466396931322579,0.009931164941411382,0.0004991855393831117,0.0001576375387525616,2.6272923125426935e-05,0.000797865023248136,0.06018518518518518,0.001602648310651043,0.014607745257737377,0.0031002049288003783,0.0,0.39351851851851855,0.023148148148148147,0.00021018338500341548,0.001208554463769639,0.00028900215437969626,0.0,42.756521739130434,176.21296296296296,11278.936128257892
homer.iliad.part.3.tess,0.0007431490942870413,0.0007431490942870413,0.00037157454714352065,0.00046446818392940084,0.010496980956804458,0.000557361820715281,9.289363678588016e-05,4.644681839294008e-05,0.0006320190578054354,0.05102040816326531,0.0013934045517882026,0.013098002786809103,0.0018114259173246632,0.0,0.42857142857142855,0.02040816326530612,0.0,0.0008824895494658616,0.0004180213655364608,0.0,49.583333333333336,219.69387755102042,16161.600166597254
homer.iliad.part.4.tess,0.0006335128286347799,0.0005147291732657586,0.0001979727589483687,0.0003959455178967374,0.008750395945517896,0.0003167564143173899,0.0,7.918910357934748e-05,0.0007026535504670579,0.0546875,0.001702565726955971,0.013066202090592335,0.0017817548305353184,0.0,0.40625,0.03125,0.00023756731073804245,0.0008314855875831486,0.0006335128286347799,0.0,47.75714285714286,197.3125,11596.27734375
homer.iliad.part.5.tess,0.00035495397430133224,0.00073357154688942,0.00035495397430133224,0.0005679263588821317,0.007619678648335266,0.0004259447691615987,7.099079486026646e-05,0.0,0.0005097749343664771,0.06572769953051644,0.001609124683499373,0.013298942237156582,0.0017984334697934167,0.0,0.4460093896713615,0.014084507042253521,4.732719657351097e-05,0.000780898743462931,0.00033129037601457677,0.0,46.90972222222222,198.39906103286384,11185.46985827326
homer.iliad.part.6.tess,0.0005669163798339745,0.0008098805426199635,0.0005264223527029763,0.0003239522170479854,0.009070662077343592,0.0006479044340959708,0.0,0.0,0.0007352941176470588,0.06504065040650407,0.0011743267867989472,0.012593642437740433,0.0026321117635148814,0.0,0.45528455284552843,0.024390243902439025,0.00024296416278598906,0.0012553148410609435,0.0003644462441789836,0.0,46.70238095238095,200.77235772357724,16924.273382246014
homer.iliad.part.7.tess,0.0005350216237906282,0.0011592135182130277,0.0003120959472111998,0.0004904364884747426,0.00784698381559588,0.0006687770297382853,0.00013375540594765705,0.0,0.0010048874069337231,0.04201680672268908,0.0015158946007401133,0.014178073030451648,0.0017834054126354274,0.0,0.46218487394957986,0.008403361344537815,8.917027063177136e-05,0.0008917027063177137,0.00035668108252708545,0.0,41.860759493670884,188.47899159663865,11882.77056705035
homer.iliad.part.8.tess,0.000268786238144607,0.0009599508505164536,0.000268786238144607,0.0006143685443305303,0.008793149790730715,0.0003839803402065814,0.00015359213608263258,0.0,0.0007634507976051754,0.06164383561643835,0.0016895134969089583,0.014821641131974043,0.0014207272587643512,0.0,0.3493150684931507,0.0136986301369863,0.00023038820412394885,0.0007679606804131628,0.0004991744422685559,0.0,43.763888888888886,178.37671232876713,12975.673156314513
homer.iliad.part.9.tess,0.000695305178512047,0.0009069197980591916,0.0003023065993530639,0.0007859971583179661,0.009250581940203754,0.0004232292390942894,0.00015115329967653194,3.0230659935306387e-05,0.0006266449429753102,0.04395604395604396,0.0016324556365065448,0.014692100728558904,0.0036276791922367664,0.0,0.45054945054945056,0.02197802197802198,0.0002418452794824511,0.0014510716768947067,0.0005139212189002086,0.0,43.9051724137931,181.75274725274724,17017.0102946504
homer.odyssey.part.1.tess,0.0006711087675566847,0.0008628541297157375,0.0006231724270169216,0.0007190451080964479,0.007573941805282584,0.0012463448540338431,0.00023968170269881596,0.0001438090216192896,0.0007131940906775344,0.11194029850746269,0.001725708259431475,0.013134557307895115,0.0025885623891472127,0.0,0.30597014925373134,0.014925373134328358,0.0001438090216192896,0.00119840851349408,0.00023968170269881596,0.0,33.734693877551024,155.67910447761193,10730.352249944308
homer.odyssey.part.10.tess,0.0006999447412046417,0.0011788543009762387,0.00033155277214956714,0.00033155277214956714,0.00928347762018788,0.0005894271504881194,0.00022103518143304476,0.0,0.0008645080163470607,0.06629834254143646,0.0015472462700313132,0.013556824461226745,0.0033523669184011787,0.0,0.16574585635359115,0.03867403314917127,0.00011051759071652238,0.0012525326947872535,0.0004420703628660895,0.0,40.972972972972975,149.97237569060775,7287.153933030124
homer.odyssey.part.11.tess,0.0006367292225201072,0.0007372654155495978,0.0001675603217158177,0.00040214477211796245,0.010053619302949061,0.0006032171581769437,0.0001675603217158177,6.702412868632708e-05,0.0006912358569505585,0.08771929824561403,0.0014410187667560322,0.012634048257372655,0.003853887399463807,0.0,0.3216374269005848,0.029239766081871343,0.00010053619302949061,0.0008378016085790885,0.00013404825737265417,0.0,40.10144927536232,174.50292397660817,8113.571628877253
homer.odyssey.part.12.tess,0.0005192598187311178,0.001085725075528701,0.0006608761329305136,0.0007552870090634441,0.009771525679758308,0.0004720543806646526,0.00014161631419939578,0.0,0.0009039440506208668,0.014285714285714285,0.001841012084592145,0.0145392749244713,0.003115558912386707,0.0,0.19285714285714287,0.02142857142857143,0.0002360271903323263,0.001274546827794562,0.00018882175226586103,0.0,39.035714285714285,151.31428571428572,5623.272653061224
homer.odyssey.part.13.tess,0.0005807763043267835,0.0010647565579324364,0.0005323782789662182,0.00038718420288452233,0.008808440615622883,0.0007259703804084793,0.00038718420288452233,0.00024199012680282644,0.0007571551158447327,0.056451612903225805,0.0014519407608169586,0.013599845126318847,0.003339463749879005,0.0,0.23387096774193547,0.03225806451612903,0.00014519407608169587,0.001161552608653567,0.000338786177523957,0.0,38.45945945945946,166.6290322580645,12866.039802289277
homer.odyssey.part.14.tess,0.0008320786116174023,0.0013075521039702036,0.0004358507013234012,0.00047547349235280134,0.010420794040732229,0.0005547190744116015,0.00015849116411760045,0.00011886837308820034,0.0008945998698763826,0.04054054054054054,0.0017037800142642048,0.012084951263967034,0.0040415246849988115,0.0,0.24324324324324326,0.05405405405405406,0.0,0.0009905697757350029,0.0004358507013234012,0.0,35.91836734693877,170.52702702702703,10031.262783053322
homer.odyssey.part.15.tess,0.0005712109672505713,0.0009139375476009139,0.0005712109672505713,0.0003046458492003046,0.009444021325209445,0.0007996953541507997,0.00011424219345011424,3.808073115003808e-05,0.0006741483919578062,0.03529411764705882,0.0013328255902513328,0.013404417364813405,0.0034653465346534654,0.0,0.23529411764705882,0.011764705882352941,7.616146230007616e-05,0.0009900990099009901,0.0004950495049504951,0.0,34.770833333333336,154.47058823529412,6570.331487889281
homer.odyssey.part.16.tess,0.0007515140798373193,0.001105167764466646,0.00048627381636532426,0.0006631006586799876,0.009637062906149154,0.0010167543433093143,0.00013262013173599753,8.841342115733169e-05,0.0009281173140284932,0.07042253521126761,0.001105167764466646,0.013659873568807745,0.003624950267450599,0.0,0.176056338028169,0.04225352112676056,0.0,0.0009725476327306485,0.00026524026347199506,0.0,35.70967741935484,159.30281690140845,8762.689992065065
homer.odyssey.part.17.tess,0.0005924790018471404,0.0010455511797302479,0.00038336876590109085,0.0007318858258111735,0.007841633847976858,0.0011849580036942808,0.0001742585299550413,0.00010455511797302479,0.0006492335437330929,0.04519774011299435,0.0011849580036942808,0.013661868748475237,0.003241208657163768,0.0,0.22598870056497175,0.02824858757062147,6.970341198201652e-05,0.0010804028857212562,0.00048792388387411563,0.0,33.744680851063826,162.10734463276836,8291.869833062026
homer.odyssey.part.18.tess,0.000642165579924916,0.00039517881841533294,9.879470460383324e-05,0.0005433708753210828,0.009138510175854575,0.0007409602845287492,0.00039517881841533294,4.939735230191662e-05,0.0010662604722010663,0.03076923076923077,0.001284331159849832,0.013683066587630903,0.0026180596720015805,0.0,0.23076923076923078,0.038461538461538464,0.0,0.0010867417506421656,0.00019758940920766647,0.0,36.53125,155.72307692307692,7636.584852071008
homer.odyssey.part.19.tess,0.0005602240896358543,0.0011904761904761906,0.00024509803921568627,0.0004201680672268908,0.008718487394957983,0.0007002801120448179,0.0001050420168067227,3.5014005602240894e-05,0.0007593014426727411,0.054878048780487805,0.0016106442577030811,0.012710084033613445,0.0035014005602240898,0.0,0.23170731707317074,0.054878048780487805,0.0,0.0011204481792717086,0.0006302521008403362,0.0,35.86274509803921,174.14634146341464,9556.02736466389
homer.odyssey.part.2.tess,0.0008263659342796034,0.0012638537818393933,0.00038887808671981335,0.0007777561734396267,0.00904141551623566,0.0010694147384794866,9.721952167995334e-05,0.0,0.0010569760418763841,0.05755395683453238,0.0012152440209994167,0.014825977056192884,0.0028193661287186467,0.0,0.2733812949640288,0.014388489208633094,4.860976083997667e-05,0.00131246354267937,0.00029165856503986,0.0,32.5,148.0,9406.115107913669
homer.odyssey.part.20.tess,0.0008614655682980671,0.0009153071663166963,0.00021536639207451677,0.0005384159801862919,0.008399289290906154,0.0013460399504657298,5.384159801862919e-05,0.0,0.0012761020881670534,0.06896551724137931,0.0016152479405588758,0.01399881548484359,0.0021536639207451677,0.0,0.20689655172413793,0.02586206896551724,0.00021536639207451677,0.001130673558391213,0.00037689118613040435,0.0,35.06666666666667,160.11206896551724,8323.547785374554
homer.odyssey.part.21.tess,0.0009288682473722807,0.0014666340747983377,0.0005866536299193351,0.0004888780249327792,0.009239794671229528,0.0009777560498655585,0.0,4.8887802493277926e-05,0.0011183895190925068,0.08130081300813008,0.0010266438523588365,0.012613053043265706,0.0022488389146907845,0.0,0.21138211382113822,0.008130081300813009,4.8887802493277926e-05,0.0011244194573453922,0.0003422146174529455,0.0,34.625,166.3008130081301,9343.31601559918
homer.odyssey.part.22.tess,0.0006316055412859489,0.0010105688660575181,0.00029474925260010947,0.0004631773969430292,0.007747694639774306,0.0007579266495431387,4.2107036085729926e-05,8.421407217145985e-05,0.0008181191870478815,0.022556390977443608,0.0015158532990862774,0.014569034485662553,0.002189565876457956,0.0,0.23308270676691728,0.06766917293233082,0.00012632110825718976,0.0005052844330287591,0.00037896332477156935,4.2107036085729926e-05,37.9375,178.5639097744361,9074.050426818929
homer.odyssey.part.23.tess,0.0007406141400330428,0.0009684954138893636,0.0006266735031048823,0.0004557625477126417,0.00803281490343531,0.0004557625477126417,5.697031846408021e-05,5.697031846408021e-05,0.0008265926669421976,0.044444444444444446,0.001367287643137925,0.012818321654418048,0.0038170113370933744,0.0,0.3333333333333333,0.03333333333333333,5.697031846408021e-05,0.0012533470062097646,0.0008545547769612033,0.0,40.638297872340424,195.03333333333333,28273.298888888894
homer.odyssey.part.24.tess,0.0003482298316889147,0.0006577674598568389,0.0003869220352099052,0.0004256142387308957,0.007699748500677114,0.001122073902108725,3.869220352099052e-05,3.869220352099052e-05,0.0005808887598024978,0.09868421052631579,0.0013929193267556588,0.013232733604178757,0.0023989166183014123,0.0,0.21052631578947367,0.05263157894736842,0.0,0.0011994583091507062,0.0007738440704198104,0.0,35.81395348837209,170.0328947368421,11755.900233725764
homer.odyssey.part.3.tess,0.000595288715026788,0.0008078918275363551,0.0005102474700229611,0.0004677268475210477,0.00841908325537886,0.000595288715026788,0.0003401649800153074,0.00012756186750574028,0.0004876751197020748,0.05921052631578947,0.0015732630325707968,0.013351475465600816,0.0025937579726167193,0.0,0.23684210526315788,0.06578947368421052,8.504124500382685e-05,0.0013606599200612296,0.000297644357513394,0.0,35.02564102564103,154.72368421052633,6857.73943905817
homer.odyssey.part.4.tess,0.0005261575466025256,0.0010022048506714773,0.00035077169773501705,0.0004008819402685909,0.00906995389857687,0.0007015433954700341,0.00017538584886750853,7.51653638003608e-05,0.0010919065754081334,0.06896551724137931,0.0013279214271397074,0.012853277209861695,0.003658047704950892,0.0,0.24521072796934865,0.01532567049808429,0.00010022048506714773,0.001077370214471838,0.0004760473040689517,0.0,36.37647058823529,152.91954022988506,6774.188928524241
homer.odyssey.part.5.tess,0.0006482842077966981,0.0009508168381018239,0.0002160947359322327,0.0006915031549831446,0.009940357852882704,0.00038897052467801884,0.00017287578874578615,0.0,0.00054249547920434,0.05128205128205128,0.0014694442043391824,0.013570749416544212,0.0025066989368138994,0.0,0.23076923076923078,0.0,4.321894718644654e-05,0.0010804736796611635,0.00047540841905091194,0.0,36.208333333333336,148.32051282051282,7696.102399737013
homer.odyssey.part.6.tess,0.0005110514884374601,0.0008943401047655552,0.00025552574421873004,0.0004471700523827776,0.009837741152421106,0.0007026957966015076,0.0003832886163280951,0.00012776287210936502,0.0005486968449931413,0.09009009009009009,0.0015331544653123803,0.014437204548358246,0.0028107831864060302,0.0,0.24324324324324326,0.0,6.388143605468251e-05,0.0010221029768749201,0.0003832886163280951,0.0,39.06666666666667,141.02702702702703,5817.5938641344055
homer.odyssey.part.7.tess,0.00043055726411612744,0.0009226227088202731,0.0003690490835281092,0.0005535736252921639,0.009472259810554804,0.0009226227088202731,0.00012301636117603641,0.0,0.001077108281061902,0.030303030303030304,0.0019682617788165826,0.013470291548775987,0.0033214417517529833,0.0,0.30303030303030304,0.020202020202020204,6.150818058801821e-05,0.0013531799729364006,0.00024603272235207283,0.0,43.03030303030303,164.22222222222223,7765.991021324351
homer.odyssey.part.8.tess,0.0009432935456953162,0.0008707325037187534,0.00032652468889453253,0.0002539636469179697,0.010267387439683634,0.0007256104197656279,0.00018140260494140697,3.628052098828139e-05,0.0010413180110825989,0.022099447513812154,0.0010521351086601603,0.01255306026194536,0.002140550738308602,0.0,0.19337016574585636,0.0055248618784530384,0.00018140260494140697,0.0011609766716250045,0.0006167688568007837,0.0,37.75,152.28176795580112,8685.760385824602
homer.odyssey.part.9.tess,0.0007098557871927072,0.0008592991108122244,0.0005230516326683105,0.0005604124635731899,0.009003960248075918,0.0003362474781439139,0.00026152581633415525,7.472166180975865e-05,0.0007019185774450163,0.03910614525139665,0.001382350743480535,0.012814765000373608,0.0038481655832025706,0.0,0.21787709497206703,0.01675977653631285,0.0001868041545243966,0.0008966599417171038,0.00026152581633415525,0.0,40.48979591836735,149.53072625698323,5072.785368746296
lucian.podagra.tess,0.0,0.00038153376573826786,0.00038153376573826786,0.00038153376573826786,0.006104540251812286,0.0015261350629530714,0.0,0.0,0.0,0.2631578947368421,0.0007630675314765357,0.0049599389545974815,0.002670736360167875,0.0,0.10526315789473684,0.15789473684210525,0.0,0.00038153376573826786,0.0007630675314765357,0.0,83.0,137.94736842105263,13419.628808864269
lycophron.alexandra.tess,0.00028766113518275473,0.00025170349328491035,1.797882094892217e-05,0.0,0.0059150320921953934,0.00012585174664245518,1.797882094892217e-05,5.393646284676651e-05,0.00020028403918284112,0.027303754266211604,0.0005933010913144316,0.005231836896136351,0.0005933010913144316,0.0,0.3242320819112628,0.023890784982935155,0.00019776703043814387,0.0005753222703655095,0.00025170349328491035,5.393646284676651e-05,58.1271186440678,189.83276450511946,17400.40547938822
nonnus_of_panopolis.dionysiaca.part.1.books_1-10.tess,0.00037639929924673674,0.0003624585844598205,0.0001115257182953294,0.000478631207684122,0.0061246206963851725,0.0001533478626560779,6.970357393458087e-05,6.505666900560881e-05,0.00020639733452585126,0.14476885644768855,0.0004972188274000103,0.005683164728132827,0.0011803138519589028,0.0,0.0851581508515815,0.0012165450121654502,0.00016728857744299408,0.00035781167953084845,0.0002230514365906588,0.0,50.53932584269663,261.7968369829684,52064.78719194182
nonnus_of_panopolis.dionysiaca.part.2.books_11-20.tess,0.0004590033507244603,0.0003519025688887529,7.650055845407671e-05,0.00039270286673092714,0.007226752755295113,0.00023460171259250193,4.590033507244603e-05,6.630048399353316e-05,0.00021854661172795745,0.10292072322670376,0.00047430346241527564,0.004962336225054443,0.0012903094192587606,0.0,0.11961057023643949,0.0027816411682892906,0.00016830122859896876,0.00021930160090168657,0.00022950167536223015,0.0,55.833333333333336,272.7079276773296,68489.53082727724
nonnus_of_panopolis.dionysiaca.part.3.books_21-30.tess,0.0006286278288252297,0.0002467511103799967,7.63753436890466e-05,0.00031725142763142436,0.00655652950438277,0.00015862571381571218,2.9375132188094847e-05,5.287523793857073e-05,0.00032871070976704957,0.09281437125748503,0.0005640025380114211,0.005745775855991352,0.0009223791507061782,0.0,0.13023952095808383,0.005988023952095809,0.0001527506873780932,0.0002467511103799967,0.0001762507931285691,0.0,51.24561403508772,254.80838323353294,41207.993223134596
nonnus_of_panopolis.dionysiaca.part.4.books_31-40.tess,0.00042560562195333184,0.0003216786677554252,2.474451290426348e-05,0.0002870363496894564,0.006552347017048969,0.00014846707742558087,4.948902580852696e-05,3.959122064682157e-05,0.00027893562376321,0.11901681759379043,0.0005394303813129438,0.005602157721525252,0.0011580432039195309,0.0,0.12160413971539456,0.00646830530401035,0.00018805829807240243,0.0003315764729171306,0.00029198525227030906,0.0,51.410071942446045,261.4036222509703,53394.0984086128
nonnus_of_panopolis.dionysiaca.part.5.books_41-48.tess,0.000312987412689553,0.000312987412689553,3.651519814711452e-05,0.00045904820527801105,0.006875290165413848,0.00033385324020218985,4.694811190343295e-05,5.738102565975138e-05,0.0002770725308031145,0.1664564943253468,0.0003234203264458714,0.005284270817575287,0.0015284218653006504,0.0,0.08196721311475409,0.0025220680958385876,0.0001251949650758212,0.00036515198147114516,0.00026082284390796084,0.0,45.94897959183673,241.74148802017655,40948.84489917288
oppian.halieutica.part.1.tess,0.0009937421104933796,0.0006177315821985872,0.00016114736926919668,8.057368463459834e-05,0.013348373754465124,0.00018800526414739614,2.6857894878199446e-05,0.0,0.0007835931800372882,0.007575757575757576,0.0017726210619611635,0.010044852684446593,0.00016114736926919668,0.0,0.2878787878787879,0.007575757575757576,0.00018800526414739614,0.0005640157924421884,0.00024172105390379503,8.057368463459834e-05,44.38297872340426,282.0681818181818,24165.669593663915
oppian.halieutica.part.2.tess,0.0007180768029971901,0.0004683109584764284,0.00031220730565095225,0.00031220730565095225,0.011426787386824852,0.0002497658445207618,0.0,0.0,0.0011780063039256263,0.03389830508474576,0.0014361536059943802,0.010302841086481423,0.000280986575085857,0.0,0.211864406779661,0.0,0.00031220730565095225,0.0003746487667811427,0.00031220730565095225,0.0001248829222603809,45.84375,271.4406779661017,28568.127836828506
oppian.halieutica.part.3.tess,0.0006944444444444445,0.0004298941798941799,0.000496031746031746,0.0002314814814814815,0.00916005291005291,3.306878306878307e-05,0.0,0.0,0.0005621693121693122,0.0,0.0021164021164021165,0.012334656084656085,0.0002314814814814815,0.0,0.25,0.0,9.92063492063492e-05,0.0008267195767195767,0.00033068783068783067,0.00016534391534391533,44.85294117647059,280.0,35139.31481481482
oppian.halieutica.part.4.tess,0.0007760841896128892,0.0005277372489367647,0.0002793903082606401,0.0001862602055070934,0.008102318939558564,0.0,0.0,0.0,0.0011175612330425605,0.0,0.001427994908887716,0.011082482227672058,0.00024834694067612454,0.0,0.21904761904761905,0.009523809523809525,0.00024834694067612454,0.000434607146183218,0.0004656505137677335,3.104336758451557e-05,45.81481481481482,306.79047619047617,34242.41324263039
oppian.halieutica.part.5.tess,0.000348454130765332,0.0005385200202736948,0.000348454130765332,0.00012671059300557527,0.008267866193613787,3.1677648251393816e-05,0.0,9.503294475418146e-05,0.0010946555054732775,0.028037383177570093,0.001362138874809934,0.010231880385200202,0.0001900658895083629,0.0,0.205607476635514,0.0,0.00022174353775975672,0.0006652306132792702,0.0004118094272681196,9.503294475418146e-05,38.888888888888886,295.02803738317755,39116.53192418552
oppian_of_apamea.cynegetica.part.1.tess,0.0002843794434288036,0.0002437538086532602,4.0625634775543366e-05,0.00016250253910217346,0.011050172658947796,4.0625634775543366e-05,4.0625634775543366e-05,4.0625634775543366e-05,0.00033621921492813314,0.05217391304347826,0.001340645947592931,0.0076376193378021534,0.0006500101564086938,0.0,0.06956521739130435,0.008695652173913044,0.00016250253910217346,0.0005687588868576071,0.0002437538086532602,0.0,30.125,214.04347826086956,26434.650283553885
oppian_of_apamea.cynegetica.part.2.tess,0.0004811161895597787,0.0004811161895597787,0.0002749235368913021,0.0002749235368913021,0.00797278256984776,0.0002749235368913021,0.0,0.0,0.0004144934544575317,0.008403361344537815,0.0015464448950135744,0.010137805422866766,0.0003780198632255404,0.0,0.07563025210084033,0.008403361344537815,0.00024055809477988935,0.0005498470737826042,0.00017182721055706383,0.0,50.77777777777778,244.52941176470588,22858.820563519534
oppian_of_apamea.cynegetica.part.3.tess,0.00032829940906106366,0.00028726198292843073,8.207485226526592e-05,0.00032829940906106366,0.009397570584372949,0.00036933683519369665,0.0,0.0,0.0002933903348841108,0.041666666666666664,0.0015183847669074195,0.00915134602757715,0.00028726198292843073,0.0,0.1,0.0,0.00032829940906106366,0.0005334865397242285,0.00016414970453053183,0.0,39.46153846153846,203.06666666666666,20376.145555555562
oppian_of_apamea.cynegetica.part.4.tess,0.0005726830199484585,0.000381788679965639,0.00023861792497852438,4.7723584995704876e-05,0.009640164169132385,0.00014317075498711463,0.0,4.7723584995704876e-05,0.00028982706984832384,0.03614457831325301,0.0012885367948840317,0.010212847189080844,0.0001908943399828195,0.0,0.14457831325301204,0.024096385542168676,0.00014317075498711463,0.00033406509496993413,0.000381788679965639,0.0,54.857142857142854,252.4578313253012,24603.766294092024
pindar.odes.part.1.isthmeans.tess,0.0002945941964943291,0.00019639613099621937,0.0002454951637452742,0.0004909903274905484,0.009279717189571365,0.0005400893602396032,4.909903274905484e-05,0.0,0.0008702774649329374,0.078125,0.0011292777532282614,0.006775666519369569,0.0008346835567339323,0.0,0.1484375,0.0859375,0.0002945941964943291,0.0005891883929886581,4.909903274905484e-05,0.0,52.72727272727273,159.1171875,11334.025329589844
pindar.odes.part.2.nemeans.tess,0.00026194010302977384,0.00026194010302977384,0.00032014901481416805,0.0005529846619517448,0.00681044267877412,0.0005820891178439419,0.00011641782356878838,2.9104455892197096e-05,0.0005847611250804046,0.00975609756097561,0.0012805960592566722,0.00972088826799383,0.0008440292208737157,0.0,0.14146341463414633,0.024390243902439025,0.0004365668383829564,0.0005238802060595477,0.00023283564713757676,0.0,51.45161290322581,167.60487804878048,12339.117049375376
pindar.odes.part.3.olympians.tess,0.00034157171786176107,0.0005123575767926416,0.00019518383877814918,0.0005611535364871789,0.007782955571278698,0.0005611535364871789,7.319393954180594e-05,2.4397979847268648e-05,0.0005617116887095951,0.03515625,0.001244296972210701,0.00846609900700222,0.0008783272745016712,0.0,0.140625,0.046875,0.0005123575767926416,0.0006831434357235221,0.0002195818186254178,0.0,42.333333333333336,160.10546875,14940.063095092773
pindar.odes.part.4.pythians.tess,0.00019119727735077052,0.00042063401017169516,0.00021031700508584758,0.0004779931933769263,0.006921341440097893,0.0005353523765821575,5.7359183205231155e-05,0.0,0.0005452562704471102,0.048295454545454544,0.0011854231195747773,0.00797292646552713,0.0009177469312836985,0.0,0.11931818181818182,0.04261363636363636,0.00043975373790677223,0.00043975373790677223,7.64789109403082e-05,1.911972773507705e-05,46.06666666666667,148.58522727272728,9697.220009039263
